word,num,x,y,z
躍進,2,-2.817961907,2.629341596,-4.693304613
運命,2,1.603574853,-6.191104731,-5.977707177
傘,2,4.095276269,-5.213188678,3.703377834
シャーベット,2,1.237168671,-0.6081819958,1.141566536
いたずら,2,2.21744154,-0.2489068722,0.4231103622
招,2,4.070479861,-0.9716521507,-5.144196082
因果,2,-1.612089952,-4.404390363,-1.710800507
乳,2,1.633163045,-5.306153011,2.377097367
ベイ,2,1.421566365,0.8241600036,1.562604214
政,2,5.300106547,4.786150766,-8.336709932
スタミナ,2,-0.811992522,-2.291889141,0.8462471866
未然,2,-0.2907002311,-0.7692695686,-0.1384912179
村,2,17.31381848,4.653416302,-0.1051342415
火事,2,1.758294348,-0.8537389986,-0.8790335633
カタカナ,2,-0.1249158964,-2.961991138,2.110649836
ピックアップ,2,-3.006907362,-1.36206143,1.653867066
無理,2,-2.327735055,-7.848688502,-3.169216748
原木,2,2.902047614,1.184018955,2.153876387
フライト,2,-0.7819806902,0.5988508326,1.68502774
介入,2,-8.377586193,3.706090242,-9.776711501
用地,2,-2.542412179,7.569560172,7.043554854
キッド,2,1.400954467,-2.905693042,-2.835928839
しょ,2,2.463467922,1.102965597,1.041212025
電源,2,-6.106520944,-0.4290509579,9.253513371
ガール,2,2.634361696,-0.2478604696,0.2436856366
エッセンス,2,1.3023009,-0.6638892507,0.3742853011
天文,2,4.402337817,3.643654742,-2.223076348
他者,2,-5.293216388,-6.81574564,-3.820283764
オール,2,3.536813551,-0.2947816457,0.2303035205
ブレーキ,2,-7.544891085,-4.467533946,7.601055451
初春,2,3.013243289,0.1479492362,0.4777816933
極限,2,-3.553931385,-4.809609214,1.622597798
タンパク,2,-4.72206309,-4.457739467,4.773398637
朝夕,2,0.4064499419,1.318299283,4.299974036
急行,2,3.286072409,6.004880504,6.471094784
放棄,2,-7.605689589,6.529516979,-7.339206972
テンション,2,-0.009674149801,-3.575745399,0.8249040622
オペレーション,2,0.4953755359,0.5400874038,0.7099523577
バロン,2,3.194919062,-0.9026418842,-1.312905899
江,2,14.26394591,3.50473257,-0.7012024317
日月,2,5.820817681,1.164966197,0.4284945787
交錯,2,-1.213871799,0.4017008082,-1.819216044
統合,2,-6.596264916,13.54189969,-0.3552510492
チルドレン,2,2.086786267,-0.5159019441,0.003829312063
出世,2,0.6447751421,-0.6635030571,-7.560577997
書簡,2,0.9491540993,-0.9324756656,-5.627288473
決勝,2,3.649622528,1.277725658,-1.700147586
殺害,2,-2.493103797,2.708055746,-13.78504868
銃,2,-1.985105585,-5.870838891,0.6830883464
仰天,2,1.900973012,0.004995304472,-1.990827521
チラシ,2,0.4495042945,-1.070522388,1.474795808
供養,2,2.290781311,1.159060547,-4.21003641
加熱,2,-11.5956038,-2.776833171,2.388644991
シャボン,2,2.421810098,-2.658885994,1.984493126
同封,2,-1.504852302,1.366701304,-0.7108147307
水脈,2,1.383312848,0.2826479893,0.8749672169
くじ,2,2.954597418,1.10461412,1.388415062
ナイトクラブ,2,1.280973937,-0.1623122992,-0.1993830061
分岐,2,-3.075511616,4.916826481,4.36882287
紫,2,7.534997804,-0.4942506884,2.137336786
亀,2,10.61697756,3.720666117,0.9879993091
民放,2,-1.175004517,2.284297874,1.594245007
ル,2,3.644830171,2.154264642,0.9862445634
キ,2,1.199436073,-0.3677994167,2.217813958
パパ,2,4.493133122,-4.338420543,-2.704123042
起業,2,-0.1455816041,2.7821464,-2.559170139
公認,2,-1.4824763,4.986903995,-3.769813078
ライバル,2,1.785487228,-4.00830981,-4.170149644
可否,2,-1.521690373,-0.2481344545,1.36248937
媒介,2,-3.849128277,-1.672207612,-0.8867436543
マリーナ,2,2.023475486,1.150502033,1.243888545
浜,2,13.32237095,9.243910525,5.738638352
前略,2,2.90374455,0.1196089505,0.09532253089
メトロ,2,0.9557323411,1.683500359,5.726084829
府,2,8.52432264,11.30925638,2.429363596
半生,2,3.208301908,-2.195356729,-2.037430473
位牌,2,2.470903467,0.3693998212,-0.5082837913
スロット,2,-3.303030613,-2.030130949,5.30027638
マイナー,2,-0.3985235751,-2.098616452,-0.7412868654
サ,2,2.334954652,0.8272935098,2.81357624
サン,2,2.108411281,-0.6388113993,0.2113709756
荘,2,9.817348053,4.06164162,-0.4797058172
ストライキ,2,-3.899649041,1.881603461,-3.198219742
ボイコット,2,-2.72168525,2.38970208,-4.019503011
交際,2,-0.2374227949,-0.3728604031,-9.018018246
角,2,6.678092815,-3.665625568,3.395909167
星座,2,2.886987463,-3.709317494,1.020265777
頒布,2,-4.173440568,3.12500865,-2.11057834
ソフト,2,-3.843758827,-4.105114427,4.265690387
カ,2,-0.4235507555,4.143662877,0.7421683556
誘導,2,-8.818446246,-1.000005602,3.715146541
頻度,2,-3.979457655,-7.127313872,6.981543267
分割,2,-4.011105724,3.706143907,2.971667888
企,2,2.814861307,1.435243685,-2.84789972
センバツ,2,2.137335011,0.3277421173,0.1964101762
ルーツ,2,2.733475754,-0.6324000745,-0.6882565
前面,2,-1.207496236,-2.605155367,5.454805266
高騰,2,-6.075474665,3.862499687,-0.7494343357
トーナメント,2,-1.16732363,-0.2064433459,-0.5341365518
浮上,2,-6.772478576,3.633746844,-2.635689463
演出,2,2.661140213,-4.106239533,-2.958205469
無言,2,1.868363807,-1.726164053,-1.318789923
通用,2,-5.815998339,0.2191740726,-2.676661917
プライベート,2,0.249520318,-4.385051787,-1.655798069
本紙,2,1.515829627,0.3357106591,0.7967407624
逼迫,2,-4.490685347,3.657618814,-2.104263326
下手,2,2.323329947,-6.501930432,-2.001571372
東海,2,5.589871645,6.72022949,4.812585213
プリンス,2,2.813356507,0.2209506338,-0.650189049
根,2,7.312209506,2.170044456,3.931389759
昇格,2,-2.240532491,10.04236128,-4.193401289
ワシ,2,2.496752748,-2.404632938,-0.4593223482
奴,2,3.342624957,-3.577474787,-4.5046577
ドクター,2,3.033761998,-1.081957858,-1.278131515
ミックス,2,-1.737207999,-0.4842708918,0.04748074499
歳,2,4.849234603,-1.158828697,-5.88329939
アカ,2,1.673497014,-0.3409524373,0.1136257562
援助,2,-5.814163786,5.255642617,-6.180599538
解禁,2,-5.326911275,2.207436672,-2.334703844
たい,2,5.18556805,-4.395461658,0.787556127
ストア,2,2.148158527,2.083081307,1.460502633
特報,2,2.400731512,1.006486692,2.053208178
本社,2,5.255003659,8.671744792,4.759164601
ココア,2,1.26980829,-0.866137136,1.206469707
在日,2,1.052745687,3.251901345,-2.178090845
ゴールデンウィーク,2,0.6373858963,0.7726036144,1.673996777
ベランダ,2,1.289060502,-0.2178159372,1.429834166
拳,2,5.742135748,-7.410458149,-3.253732456
チャンピオン,2,2.331549346,-1.776126813,-3.858280846
弓,2,6.94993475,-4.391123844,0.2540936534
テロリスト,2,-1.595824999,-1.185824068,-3.80284419
車中,2,2.090498566,0.432948602,2.839020258
泊,2,6.012813361,5.744098684,1.731294326
現物,2,-1.892152844,1.126316917,1.368217731
ショット,2,-2.059834596,-3.664975129,1.729610153
白紙,2,-2.458775505,-1.058720639,-1.186852353
大吉,2,6.043051707,-0.09514007353,-0.5337752121
癖,2,1.167464834,-9.008739741,-2.084262096
ヘッド,2,-1.250481916,-2.911445184,5.570666087
民衆,2,-1.35784001,-1.456136475,-6.46796241
烙印,2,0.6012286406,-1.431349425,-1.604267131
過敏,2,0.3263930143,-2.659763646,0.2651109472
特性,2,-7.623045725,-6.575682647,6.162087194
分子,2,-6.88495092,-5.963545777,5.041566947
悪,2,-2.267109005,-7.559033169,-5.124599626
明智,2,5.548130638,-1.642180954,-1.455125258
チョコ,2,2.169949834,-1.903244272,0.7238431367
核,2,-4.030840628,-1.576688488,3.710767988
クロ,2,2.623792993,-2.527917165,0.155293485
英雄,2,6.149845124,-3.330109221,-6.138158708
蟻,2,4.223899702,-2.109150637,-0.09709593327
赤痢,2,0.5556260863,-0.627140181,-0.09289029523
アッコ,2,3.625890665,-1.627880412,0.1865088258
分配,2,-7.888654697,3.554197499,-2.122869083
資,2,-3.357896229,3.339156298,-4.102183118
ワイン,2,0.4410401723,-2.776205089,2.213443593
恒例,2,2.700989779,-1.420586442,-1.381165093
一色,2,2.07540343,-2.273668652,1.211920237
ライヴ,2,-0.4090256644,-2.009587209,-0.8855517812
オペラ,2,1.466601287,-3.259861626,-3.842829937
マダム,2,2.600627211,-0.4147507599,-0.6480345567
要領,2,-0.9689188565,-2.674581318,1.96362703
改心,2,-2.523258913,-0.205576164,-6.561279848
ワックス,2,0.319060266,-1.202922019,2.364012066
ワークス,2,0.1417456762,0.7015538777,0.5208800149
オーバー,2,-1.862389707,-0.687278462,0.507861179
祖父,2,7.300231222,-1.069289224,-5.854170698
無能,2,1.091342147,-2.970060068,-3.701819843
分,2,-0.9889020151,2.305913988,4.712831026
リラ,2,1.536340012,-0.3034333612,0.07435672611
架空,2,1.301416268,0.06940599725,0.7354049924
他殺,2,1.313509942,-0.3746379211,-0.5000955728
王,2,7.054358486,1.109565317,-6.860492776
ドワンゴ,2,1.321416491,0.2843583908,0.4440886168
クリーム,2,0.4116160131,-3.386195716,4.304555599
袋,2,5.714352082,-0.3812293487,7.286406498
千秋楽,2,2.204473892,-0.1646540634,-1.135620488
作文,2,1.648372016,-1.573546554,-0.9549031583
発,2,-7.457540087,7.506915586,-0.2953328834
アイスクリーム,2,0.6126598644,-1.271729752,2.24089501
大工,2,4.228708568,0.6975527838,0.1811939771
葡萄,2,3.83893373,-0.8931754226,1.272687861
配送,2,-4.067681711,3.651443785,2.830299427
工大,2,3.4190437,3.167040408,1.99410087
用紙,2,-1.760292318,-2.284007503,4.195734893
カメラマン,2,3.145141422,-1.285258136,-2.364986634
累,2,1.861255937,-0.9309199562,0.2602356671
重曹,2,1.117244072,-0.6614596129,1.304619362
バグ,2,-5.555190436,-4.110585726,1.634413534
ふみ,2,4.344246504,0.01521855946,0.02004526092
譜面,2,-2.190202394,-4.32470009,2.526285622
女優,2,6.533079155,-2.242561124,-5.666574248
スーパーマリオブラザーズ,2,0.8433926197,-2.172646147,1.187223603
統括,2,-3.346762356,9.138150116,-2.919746868
トラック,2,-1.33627146,0.2874542105,6.862045737
斑,2,2.646777871,-4.432861246,4.263486585
人格,2,-2.940198714,-5.948219955,-4.481786422
投手,2,1.910928527,-3.076914375,-2.884975617
コレクション,2,2.367099634,-0.5839380558,-1.135832151
監,2,5.308882606,5.021359799,-3.848674843
ギネス,2,1.486262714,0.0653725078,0.9341825176
ロング,2,0.8837960315,-0.9460509608,2.088524785
工房,2,4.786035616,0.3827138791,1.150361947
アンバサダー,2,1.692241093,0.6021136956,-0.2211235687
奪還,2,-2.064334649,4.50499139,-7.461264348
救出,2,-4.308620019,0.7343310512,-9.499524644
失踪,2,-0.0159378208,0.6238401225,-8.03656228
ナイト,2,2.385620181,-3.077598203,-1.139907331
訴訟,2,-4.616400874,2.739671604,-4.356952167
私見,2,0.9801564264,-0.3335007957,-0.1549827855
規約,2,-3.915525055,2.375618979,0.1565443499
デジモン,2,0.2675183824,-1.756222216,0.6197760872
イヤ,2,2.438819716,-1.24215131,-0.1638509426
定型,2,-0.665165783,-2.445033597,0.2098072842
質疑,2,-0.4497897043,0.05718636002,-1.803618387
保守,2,-4.816701612,1.365486012,-0.7234637699
市外,2,0.3812096978,3.97955315,3.851059518
汚物,2,-0.3991893051,-0.1672767756,3.709177152
魔,2,4.653116593,-9.608017341,-2.185682581
死人,2,2.950880942,-2.41186321,-1.34430394
かめ,2,2.092253022,0.2981649794,0.4874404242
暫定,2,-3.109328999,6.060351409,1.59688442
下痢,2,-1.062025289,-3.075404237,0.3219557863
同僚,2,4.092462921,-2.230368891,-6.688676702
首長,2,0.6469420052,3.647889906,-3.588049626
通話,2,-6.372276635,1.948729974,3.861290692
自律,2,-3.632684348,-2.353469527,0.08361092016
クラブハウス,2,1.109616147,0.3180918316,1.301234702
要,2,-6.497421733,3.310516581,0.09270764566
新選,2,6.021179055,0.4394829297,-4.010912888
退職,2,-3.259677321,7.663372149,-7.805854617
ツイン,2,1.689231659,0.07029465147,1.075608584
兼用,2,-1.605396736,0.3839096428,5.177509089
肯定,2,-4.390104217,-2.65053783,-7.711378562
枠,2,-2.754554467,-0.6991276391,4.998210544
妹,2,6.72865834,-2.172257632,-3.592448409
カテゴリ,2,-5.190049251,-1.693880627,2.01179835
行方,2,3.594362066,-0.3539321551,-5.093841113
無罪,2,-2.609348848,-0.9120130967,-6.195708778
月刊,2,3.847152154,-0.3991698622,-1.601110226
要項,2,0.6809776083,0.6938458807,0.3472250008
兎,2,7.175032637,-2.675611784,1.005470086
テラス,2,1.230610254,0.5244789634,2.252537131
神輿,2,2.883336204,1.008124196,1.408559465
つる,2,3.909229383,-0.4135026039,0.2186207668
ラスト,2,1.954415444,-5.093273187,-0.6859260635
ストック,2,-4.073328123,-1.373549938,2.902196356
批評,2,-0.1893175883,-2.935625698,-6.105179213
膝,2,1.421690965,-5.349369338,-0.05063128506
深層,2,0.1206786758,-1.691356719,2.132791934
らい,2,2.837456962,-2.761220603,-0.0008432084977
水彩,2,1.493889246,-1.56078045,1.593624707
デザート,2,0.6018251934,-1.835332391,1.457370208
以,2,4.418792907,3.130892518,-0.7148000169
ファンタジー,2,1.556586964,-4.724412448,0.118791708
我,2,4.76366434,-2.416055599,-6.640399895
大差,2,-1.892929876,-3.199226241,0.8234275785
毛布,2,0.6436132607,-1.057369903,1.532006694
ウィークエンド,2,1.920011555,0.2572385594,0.4734416417
悶絶,2,1.464019204,0.03336473295,-0.4789583189
営,2,0.6271419384,14.1147451,3.065836491
ジャズ,2,1.287044089,-3.414673483,-1.220287544
たこ,2,3.016518436,0.2301098219,1.01570679
上京,2,0.9780836831,6.0424546,-8.191071774
幕,2,5.243697444,0.9666275953,1.017084482
損益,2,-1.966735065,0.7952540372,1.085921005
淘汰,2,-4.599237474,1.120522851,-0.06323298662
噴霧,2,-1.34378911,0.09409914665,1.632513633
爆,2,-1.760217426,-3.884857012,2.83109243
急落,2,-0.80690893,1.465834629,-1.037480616
家系,2,2.608860686,-1.823045811,-3.741047677
知能,2,-3.237807012,-6.868217912,0.7098826557
挽回,2,-1.607287179,1.748478056,-2.546192905
稲,2,11.77158101,3.964199861,1.042083656
審判,2,-1.686298464,1.110348221,-4.917290021
クラフト,2,1.821358114,-0.3882229183,0.6701308952
兄,2,6.903612737,-4.803579762,-7.96913752
桃,2,10.01269616,-0.2533745963,0.5312141902
共用,2,-5.006749332,4.187737105,5.409863297
所長,2,5.301634686,3.349826751,-1.738278886
鏡,2,4.914819713,-4.364522042,1.837989525
海面,2,-3.33574336,-1.144137193,4.566896418
策定,2,-8.120514989,9.044706924,-2.23512778
パーカー,2,1.067180985,-0.6570662697,-0.5977049564
紐,2,1.972912895,-6.246330307,3.454315475
一人称,2,1.283836055,-5.001599916,-1.783608386
延,2,4.638571019,3.712528604,2.241153668
安堵,2,1.423511949,0.877154608,0.5097551556
所管,2,-2.417497018,8.967150129,0.1955050444
重複,2,-3.59238616,4.894831482,1.253468478
移籍,2,-0.3708649766,6.80900168,-7.38479463
貫通,2,-6.083230786,-0.151855858,4.833431826
平癒,2,1.440689035,0.3950094051,-1.102932651
疑義,2,-0.728778303,-0.5556128654,-0.906092465
コンベンション,2,1.181319843,1.430857537,1.059557187
クラシック,2,0.3682035044,-1.888851141,-0.3852336684
ハムスター,2,1.699748498,-0.9171370194,0.3041321855
メシ,2,2.597698053,-0.6668923743,0.2503084576
どぶろく,2,2.804368438,0.9973223883,0.9367980709
硬貨,2,-3.652919741,-0.7052489457,4.021953575
ホームレス,2,1.393370898,-1.200083802,-1.630016487
厨,2,6.448534531,0.7393224271,2.451462981
キッカケ,2,1.703326347,-0.5021159964,-0.1396977669
生業,2,1.676640118,-0.7662400192,-0.7280582534
カレンダー,2,-0.1881697672,-0.7797066293,1.945634625
棒,2,2.056610419,-7.255693348,4.36806203
綾,2,10.62956262,1.712887163,0.8884614383
マーズ,2,1.316464595,-0.6055811794,0.4258478941
ウサギ,2,3.390899637,-4.7951415,1.012622582
奉祝,2,2.716685797,0.8523941775,-0.07325077804
宮,2,15.6290545,7.443950666,1.639515824
部品,2,-7.553778385,-2.70927379,9.358862155
密着,2,-3.427548339,1.503663144,0.8817787875
授賞,2,-1.149503762,1.024760811,-2.590960063
氏名,2,0.05165199586,1.189931124,-1.923940571
社交,2,1.579197944,-1.97582091,-3.318506223
自治,2,-1.566881285,10.99376535,0.1320142257
校友,2,1.946699404,1.63174515,-0.8965755066
ファインプレー,2,1.224555191,-0.3625827667,0.3152511964
進級,2,-3.667307161,2.106270767,-3.28209364
マスコット,2,2.484913249,-1.415756809,-0.06608778002
出動,2,-5.207447303,4.156963144,-4.387268236
精算,2,-5.734590818,2.974332184,3.169997488
切迫,2,-0.4824187101,0.7456529644,-1.497902841
トランス,2,-1.131182821,-2.554987442,2.953896305
自前,2,-0.9930125276,1.246209001,1.382698059
充電,2,-6.197130603,0.02191360577,4.181685526
攻防,2,0.2266712246,-0.8412006395,-1.213362979
察知,2,-5.337757822,0.8477567655,-7.301126082
負傷,2,-4.212966615,0.9745755427,-8.420396016
ネック,2,-1.252472605,-1.928878681,3.416788395
雇,2,1.652695833,0.1940770631,-4.959623109
活路,2,1.048817217,0.4422482538,0.1294821374
好意,2,0.6020490762,-5.667460485,-7.850378146
ヴォルデモート,2,1.399239317,-2.049410248,-2.074744245
追悼,2,3.458761549,1.561844013,-6.723368169
手技,2,-0.7927357601,-1.694129091,0.08592632645
ゴールド,2,0.5155117228,-1.320467693,1.521474096
アブ,2,1.675626309,-0.7036350293,0.4075181587
デフレ,2,-1.709457074,-1.098702916,-0.9919332547
タダ,2,1.751673286,-1.36669969,-0.1482152604
ガイド,2,2.906328022,0.9355893911,2.220839647
判別,2,-6.048408999,-2.907492267,1.396162046
補充,2,-6.597814196,2.462814363,0.138442317
耐久,2,-4.573817411,-3.065863296,4.753428607
弱者,2,-1.647743325,-1.023719244,-3.028895714
パー,2,2.652017343,-1.783350056,-0.1643097434
アトリエ,2,2.729934491,-0.3959398318,-0.4397947153
准,2,4.361429586,2.427796606,-1.396326435
コンクール,2,3.195020192,2.274447597,-0.7853697114
デキ,2,1.516386235,0.05955784006,0.5706053021
尊敬,2,-2.738446856,-1.044445183,-11.56790406
トリミング,2,0.006698645577,0.2964127654,1.021188033
盛況,2,0.7911423152,-0.0836445817,-0.3732296331
代償,2,-2.471239953,-2.00261395,-2.407352045
箱,2,4.001605621,-0.2160223585,7.090979153
プラネタリウム,2,1.745919763,0.2769751266,2.260367231
バドミントン,2,2.384264189,0.5775840299,0.4032271899
談話,2,2.223557429,0.7723377303,-0.6664608088
タップ,2,-0.1237163705,-1.632079322,1.372054698
キックオフ,2,1.125324078,0.3529540736,-0.04154376593
ヤツ,2,2.510767121,-2.410584535,-1.754865532
通貨,2,-6.270195247,2.491578452,1.305247089
部落,2,3.480918678,0.8637261427,-1.815878008
ハイブリッド,2,-1.660677586,-0.6110266974,3.11231666
打線,2,0.3379771761,-2.09111045,0.01005937626
畑,2,10.65642644,1.394082171,2.364651678
善意,2,-1.213645709,-1.39066482,-1.734117117
カオス,2,-0.2432472492,-2.462903878,-0.2921500671
クセ,2,1.054919361,-3.586231541,0.6083377002
富裕,2,-1.372477429,0.9951883698,-1.901795555
カーソル,2,-0.2601392444,-0.9342861936,2.623612494
庭球,2,2.631833623,1.534765604,0.8323704256
閣僚,2,-2.347721868,1.374887142,-5.441838778
